10.02.2014	13:58:59
323	1955
458	1900
574	1793
591	1873
591	2010
506	2094
381	2010
309	1873
366	1585
574	1411
700	1363
645	1411
540	1436
574	1411
574	1339
591	1222
645	1199
815	1065
979	1000
1065	1154
1022	1222
855	1245
835	1065
1043	937
1363	835
1460	835
1585	815
1534	815
1363	916
1222	738
1292	700
1610	591
1927	574
1955	574
1793	609
1662	627
1585	490
1510	474
1585	506
1846	490
2094	426
2236	396
2323	351
2122	351
1900	381
1873	396
2122	337
2236	282
2471	269
2501	269
2353	256
2207	243
2122	184
2236	172
2653	184
3195	162
3362	151
2904	130
2501	162
2441	162
2412	121
2562	121
2809	151
3032	141
3130	121
3328	111
3130	121
2715	93
2715	102
3295	102
3532	102
3987	84
3987	68
3429	61
2904	53
2840	61
3362	40
4059	46
4389	40
4059	40
3739	46
3704	46
3704	53
3774	53
3880	40
4023	46
4241	46
4132	34
3774	34
3396	34
3130	28
3429	46
3670	34
4132	22
4538	34
4690	40
4426	28
3987	22
3987	22
4352	40
4728	18
5037	22
4728	22
4389	22
3810	13
3497	18
3566	9
4132	40
4882	22
5234	22
5274	22
5195	18
4882	18
4614	22
4652	18
4882	18
5195	13
5314	18
5076	22
4538	18
3987	22
4095	13
4576	18
4920	18
5155	9
5076	18
4728	22
4241	13
4095	13
4315	22
4690	13
4998	13
4804	13
4389	13
4132	18
3774	13
3704	28
3774	18
4059	22
4278	18
4168	22
3880	18
3566	13
3396	6
3670	28
4241	18
4501	18
4426	18
4315	18
4059	9
3810	13
3704	18
3774	22
3987	18
4278	13
4426	22
4204	13
3774	18
3362	13
3195	9
3032	18
3097	18
3163	18
3163	9
3163	13
3097	13
3097	18
3262	18
3532	18
3532	18
3396	22
3065	18
2715	28
2501	28
2441	18
2562	18
2840	18
3032	9
3032	22
2623	18
2179	18
2065	22
1982	22
2037	13
2294	28
2501	13
2382	13
2207	9
2037	13
1982	22
2150	22
2412	6
2441	18
2323	18
2010	9
1740	18
1636	13
1610	9
1636	18
1636	13
1560	13
1688	13
1714	22
1610	9
1411	13
1222	28
1222	28
1315	18
1460	22
1268	22
1043	18
1022	18
1065	22
1065	13
1043	9
1000	18
937	18
896	22
796	18
700	22
796	9
896	18
815	18
609	18
523	13
523	18
506	13
506	13
474	18
426	22
366	18
396	18
381	18
309	18
295	22
295	22
295	18
269	13
231	28
219	13
243	22
256	34
219	18
184	18
172	18
162	18
162	18
162	18
162	18
162	18
151	22
130	13
102	13
84	18
76	28
84	9
102	13
84	13
53	13
53	18
61	13
68	13
68	13
53	22
61	13
61	18
46	13
40	22
40	13
40	13
34	18
34	18
28	9
28	18
34	28
34	18
28	22
13	22
18	13
28	28
28	28
22	9
22	22
22	22
18	0
13	0
22	0
22	0
13	0
18	0
9	0
9	0
9	0
13	0
13	0
9	0
13	0
9	0
13	0
22	0
22	0
18	0
18	0
9	0
6	0
6	0
9	0
13	0
9	0
13	0
18	0
9	0
6	0
9	0
13	0
9	0
6	0
6	0
9	0
13	0
18	0
13	0
9	0
9	0
3	0
6	0
3	0
6	0
6	0
6	0
6	0
9	0
9	0
6	0
3	0
6	0
6	0
6	0
6	0
6	0
6	0
6	0
9	0
6	0
9	0
6	0
6	0
3	0
3	0
6	0
6	0
9	0
9	0
6	0
3	0
6	0
9	0
6	0
6	0
6	0
6	0
6	0
6	0
6	0
6	0
3	0
3	0
9	0
9	0
6	0
6	0
6	0
6	0
6	0
9	0
6	0
9	0
6	0
3	0
6	0
9	0
9	0
13	0
13	0
9	0
9	0
9	0
9	0
9	0
13	0
13	0
9	0
6	0
9	0
9	0
9	0
9	0
3	0
3	0
9	0
9	0
9	0
13	0
6	0
6	0
3	0
6	0
6	0
9	0
6	0
6	0
6	0
13	0
9	0
6	0
3	0
3	0
3	0
3	0
3	0
6	0
13	0
9	0
3	0
3	0
3	0
3	0
9	0
9	0
3	0
1	0
3	0
6	0
6	0
9	0
9	0
6	0
6	0
6	0
3	0
3	0
3	0
9	0
6	0
9	0
6	0
3	0
9	0
6	0
3	0
3	0
6	0
3	0
3	0
3	0
3	0
6	0
9	0
6	0
3	0
3	0
6	0
3	0
3	0
3	0
3	0
6	0
3	0
6	0
9	0
6	0
3	0
3	0
6	0

