Time	Channel A	Channel B
(ms)	(mV)	(V)

0.03480202	17.45964000	5.39658800
0.03482202	16.66616000	5.39658800
0.03484202	17.45964000	5.39658800
0.03486202	17.45964000	5.39658800
0.03488202	17.45964000	5.39658800
0.03490202	17.45964000	5.39658800
0.03492202	16.66616000	5.39658800
0.03494202	17.45964000	5.39658800
0.03496202	18.25312000	5.39658800
0.03498202	16.66616000	5.39658800
0.03500202	16.66616000	5.39658800
0.03502202	16.66616000	5.39658800
0.03504202	15.87268000	5.39658800
0.03506202	15.87268000	5.39658800
0.03508202	16.66616000	5.39658800
0.03510202	15.87268000	5.39658800
0.03512202	15.87268000	5.39658800
0.03514202	15.87268000	5.39658800
0.03516202	16.66616000	5.39658800
0.03518202	15.87268000	5.39658800
0.03520202	15.87268000	5.39658800
0.03522202	16.66616000	5.39658800
0.03524202	15.87268000	5.39658800
0.03526202	15.87268000	5.39658800
0.03528202	15.87268000	5.39658800
0.03530202	15.87268000	5.39658800
0.03532202	15.87268000	5.39658800
0.03534202	15.87268000	5.39658800
0.03536202	15.87268000	5.39658800
0.03538202	15.87268000	5.39658800
0.03540202	15.87268000	5.39658800
0.03542202	15.87268000	5.39658800
0.03544202	15.07920000	5.39658800
0.03546202	15.87268000	5.39658800
0.03548202	14.28571000	5.39658800
0.03550202	15.87268000	5.39658800
0.03552202	15.87268000	5.39658800
0.03554202	15.87268000	5.39658800
0.03556202	15.07920000	5.39658800
0.03558202	16.66616000	5.39658800
0.03560202	15.87268000	5.39658800
0.03562202	14.28571000	5.39658800
0.03564202	15.87268000	5.39658800
0.03566202	15.87268000	5.39658800
0.03568202	15.87268000	5.39658800
0.03570202	16.66616000	5.39658800
0.03572202	15.87268000	5.39658800
0.03574202	14.28571000	5.39658800
0.03576202	15.87268000	5.39658800
0.03578202	15.87268000	5.39658800
0.03580202	15.87268000	5.39658800
0.03582202	15.07920000	5.39658800
0.03584202	14.28571000	5.39658800
0.03586202	15.87268000	5.39658800
0.03588202	16.66616000	5.39658800
0.03590202	15.87268000	5.39658800
0.03592202	15.87268000	5.39658800
0.03594202	15.87268000	5.39658800
0.03596202	15.87268000	5.39658800
0.03598202	15.87268000	5.39658800
0.03600202	15.87268000	5.39658800
0.03602202	15.87268000	5.39658800
0.03604202	15.87268000	5.39658800
0.03606202	14.28571000	5.39658800
0.03608202	15.87268000	5.39658800
0.03610202	15.87268000	5.39658800
0.03612202	15.87268000	5.39658800
0.03614202	17.45964000	5.39658800
0.03616202	16.66616000	5.39658800
0.03618202	16.66616000	5.39658800
0.03620202	17.45964000	5.39658800
0.03622202	17.45964000	5.39658800
0.03624202	15.87268000	5.39658800
0.03626202	15.87268000	5.39658800
0.03628202	15.87268000	5.39658800
0.03630202	15.07920000	5.39658800
0.03632202	15.07920000	5.39658800
0.03634202	15.07920000	5.39658800
0.03636202	15.87268000	5.39658800
0.03638202	15.87268000	5.39658800
0.03640202	15.87268000	5.39658800
0.03642202	15.87268000	5.39658800
0.03644202	15.87268000	5.39658800
0.03646202	15.87268000	5.39658800
0.03648202	15.87268000	5.39658800
0.03650202	17.45964000	5.39658800
0.03652202	15.87268000	5.39658800
0.03654202	15.07920000	5.39658800
0.03656202	15.87268000	5.39658800
0.03658202	15.87268000	5.39658800
0.03660202	15.87268000	5.39658800
0.03662202	14.28571000	5.39658800
0.03664202	16.66616000	5.39658800
0.03666202	15.87268000	5.39658800
0.03668202	16.66616000	5.39658800
0.03670202	16.66616000	5.39658800
0.03672202	15.87268000	5.39658800
0.03674202	15.87268000	5.39658800
0.03676202	15.87268000	5.39658800
0.03678202	15.87268000	5.39658800
0.03680202	15.87268000	5.39658800
0.03682202	15.87268000	5.39658800
0.03684202	15.87268000	5.39658800
0.03686202	15.87268000	5.39658800
0.03688202	14.28571000	5.39658800
0.03690202	15.07920000	5.39658800
0.03692202	15.87268000	5.39658800
0.03694202	15.87268000	5.39658800
0.03696202	15.87268000	5.39658800
0.03698202	15.87268000	5.39658800
0.03700202	15.87268000	5.39658800
0.03702202	15.87268000	5.39658800
0.03704202	15.87268000	5.39658800
0.03706202	15.87268000	5.39658800
0.03708202	15.87268000	5.39658800
0.03710202	15.87268000	5.39658800
0.03712202	15.87268000	5.39658800
0.03714202	15.87268000	5.39658800
0.03716202	15.87268000	5.39658800
0.03718202	15.07920000	5.39658800
0.03720202	15.07920000	5.39658800
0.03722202	14.28571000	5.39658800
0.03724202	15.87268000	5.39658800
0.03726202	15.87268000	5.39658800
0.03728202	15.87268000	5.39658800
0.03730202	15.07920000	5.39658800
0.03732202	15.87268000	5.39658800
0.03734202	16.66616000	5.39658800
0.03736202	15.87268000	5.39658800
0.03738202	15.07920000	5.39658800
0.03740202	15.87268000	5.39658800
0.03742202	15.07920000	5.39658800
0.03744202	15.87268000	5.39658800
0.03746202	15.87268000	5.39658800
0.03748202	15.87268000	5.39658800
0.03750202	15.87268000	5.39658800
0.03752202	15.87268000	5.39658800
0.03754202	16.66616000	5.39658800
0.03756202	15.87268000	5.39658800
0.03758202	15.87268000	5.39658800
0.03760202	17.45964000	5.39658800
0.03762202	15.87268000	5.39658800
0.03764202	15.87268000	5.39658800
0.03766202	17.45964000	5.39658800
0.03768202	17.45964000	5.39658800
0.03770202	15.87268000	5.39658800
0.03772202	16.66616000	5.39658800
0.03774202	15.07920000	5.39658800
0.03776202	16.66616000	5.39658800
0.03778202	16.66616000	5.39658800
0.03780202	15.87268000	5.39658800
0.03782202	15.87268000	5.39658800
0.03784202	17.45964000	5.39658800
0.03786202	16.66616000	5.39658800
0.03788202	15.87268000	5.39658800
0.03790202	15.87268000	5.39658800
0.03792202	15.87268000	5.39658800
0.03794202	17.45964000	5.39658800
0.03796202	16.66616000	5.39658800
0.03798202	16.66616000	5.39658800
0.03800202	16.66616000	5.39658800
0.03802202	15.87268000	5.39658800
0.03804202	17.45964000	5.39658800
0.03806202	17.45964000	5.39658800
0.03808202	16.66616000	5.39658800
0.03810202	16.66616000	5.39658800
0.03812202	17.45964000	5.39658800
0.03814202	17.45964000	5.39658800
0.03816202	16.66616000	5.39658800
0.03818202	17.45964000	5.39658800
0.03820202	17.45964000	5.39658800
0.03822202	16.66616000	5.39658800
0.03824202	17.45964000	5.39658800
0.03826202	16.66616000	5.39658800
0.03828202	15.87268000	5.39658800
0.03830202	17.45964000	5.39658800
0.03832202	17.45964000	5.39658800
0.03834202	16.66616000	5.39658800
0.03836202	17.45964000	5.39658800
0.03838202	17.45964000	5.39658800
0.03840202	17.45964000	5.39658800
0.03842202	17.45964000	5.39658800
0.03844202	16.66616000	5.39658800
0.03846202	17.45964000	5.39658800
0.03848202	17.45964000	5.39658800
0.03850202	15.87268000	5.39658800
0.03852202	17.45964000	5.39658800
0.03854202	15.87268000	5.39658800
0.03856202	16.66616000	5.39658800
0.03858202	17.45964000	5.39658800
0.03860202	17.45964000	5.39658800
0.03862202	17.45964000	5.39658800
0.03864202	15.87268000	5.39658800
0.03866202	15.87268000	5.39658800
0.03868202	17.45964000	5.39658800
0.03870202	15.87268000	5.39658800
0.03872202	15.87268000	5.39658800
0.03874202	16.66616000	5.39658800
0.03876202	15.87268000	5.39658800
0.03878202	16.66616000	5.39658800
0.03880202	15.87268000	5.39658800
0.03882202	15.87268000	5.39658800
0.03884202	15.87268000	5.39658800
0.03886202	15.87268000	5.39658800
0.03888202	15.87268000	5.39658800
0.03890202	15.87268000	5.39658800
0.03892202	15.87268000	5.39658800
0.03894202	15.87268000	5.39658800
0.03896202	15.87268000	5.39658800
0.03898202	15.87268000	5.39658800
0.03900202	15.87268000	5.39658800
0.03902202	15.87268000	5.39658800
0.03904202	17.45964000	5.39658800
0.03906202	15.07920000	5.39658800
0.03908202	15.07920000	5.39658800
0.03910202	17.45964000	5.39658800
0.03912202	15.87268000	5.39658800
0.03914202	15.87268000	5.39658800
0.03916202	15.87268000	5.39658800
0.03918202	15.87268000	5.39658800
0.03920202	16.66616000	5.39658800
0.03922202	15.87268000	5.39658800
0.03924202	15.87268000	5.39658800
0.03926202	16.66616000	5.39658800
0.03928202	15.87268000	5.39658800
0.03930202	15.87268000	5.39658800
0.03932202	16.66616000	5.39658800
0.03934202	15.87268000	5.39658800
0.03936202	15.87268000	5.39658800
0.03938202	15.87268000	5.39658800
0.03940202	17.45964000	5.39658800
0.03942202	15.87268000	5.39658800
0.03944202	17.45964000	5.39658800
0.03946202	15.87268000	5.39658800
0.03948202	16.66616000	5.39658800
0.03950202	14.28571000	5.39658800
0.03952202	15.87268000	5.39658800
0.03954202	15.87268000	5.39658800
0.03956202	15.07920000	5.39658800
0.03958202	17.45964000	5.39658800
0.03960202	16.66616000	5.39658800
0.03962202	17.45964000	5.39658800
0.03964202	17.45964000	5.39658800
0.03966202	15.87268000	5.39658800
0.03968202	17.45964000	5.39658800
0.03970202	14.28571000	5.39658800
0.03972202	16.66616000	5.39658800
0.03974202	16.66616000	5.39658800
0.03976202	16.66616000	5.39658800
0.03978202	17.45964000	5.39658800
0.03980202	15.87268000	5.39658800
0.03982202	17.45964000	5.39658800
0.03984202	16.66616000	5.39658800
0.03986202	17.45964000	5.39658800
0.03988202	15.87268000	5.39658800
0.03990202	16.66616000	5.39658800
0.03992202	16.66616000	5.39658800
0.03994202	17.45964000	5.39658800
0.03996202	17.45964000	5.39658800
0.03998202	16.66616000	5.39658800
0.04000202	17.45964000	5.39658800
0.04002202	16.66616000	5.39658800
0.04004202	17.45964000	5.39658800
0.04006202	15.87268000	5.39658800
0.04008202	18.25312000	5.39658800
0.04010202	19.04660000	5.39658800
0.04012202	17.45964000	5.39658800
0.04014202	17.45964000	5.39658800
0.04016202	15.87268000	5.39658800
0.04018202	17.45964000	5.39658800
0.04020202	17.45964000	5.39658800
0.04022202	17.45964000	5.39658800
0.04024202	17.45964000	5.39658800
0.04026202	17.45964000	5.39658800
0.04028202	17.45964000	5.39658800
0.04030202	17.45964000	5.39658800
0.04032202	17.45964000	5.39658800
0.04034202	18.25312000	5.39658800
0.04036202	17.45964000	5.39658800
0.04038202	17.45964000	5.39658800
0.04040202	17.45964000	5.39658800
0.04042202	17.45964000	5.39658800
0.04044202	17.45964000	5.39658800
0.04046202	17.45964000	5.39658800
0.04048202	18.25312000	5.39658800
0.04050202	17.45964000	5.39658800
0.04052202	17.45964000	5.39658800
0.04054202	19.04660000	5.39658800
0.04056202	17.45964000	5.39658800
0.04058202	17.45964000	5.39658800
0.04060202	17.45964000	5.39658800
0.04062202	15.87268000	5.39658800
0.04064202	19.04660000	5.39658800
0.04066202	17.45964000	5.39658800
0.04068202	17.45964000	5.39658800
0.04070202	17.45964000	5.39658800
0.04072202	17.45964000	5.39658800
0.04074202	19.04660000	5.39658800
0.04076202	17.45964000	5.39658800
0.04078202	16.66616000	5.39658800
0.04080202	17.45964000	5.39658800
0.04082202	15.87268000	5.39658800
0.04084202	17.45964000	5.39658800
0.04086202	17.45964000	5.39658800
0.04088202	17.45964000	5.39658800
0.04090202	17.45964000	5.39658800
0.04092202	17.45964000	5.39658800
0.04094202	17.45964000	5.39658800
0.04096202	17.45964000	5.39658800
0.04098202	18.25312000	5.39658800
0.04100202	17.45964000	5.39658800
0.04102202	17.45964000	5.39658800
0.04104202	17.45964000	5.39658800
0.04106202	17.45964000	5.39658800
0.04108202	18.25312000	5.39658800
0.04110202	17.45964000	5.39658800
0.04112202	17.45964000	5.39658800
0.04114202	17.45964000	5.39658800
0.04116202	17.45964000	5.39658800
0.04118202	19.04660000	5.39658800
0.04120202	17.45964000	5.39658800
0.04122202	17.45964000	5.39658800
0.04124202	19.04660000	5.39658800
0.04126202	17.45964000	5.39658800
0.04128202	19.04660000	5.39658800
0.04130202	17.45964000	5.39658800
0.04132202	19.04660000	5.39658800
0.04134202	17.45964000	5.39658800
0.04136202	17.45964000	5.39658800
0.04138202	19.04660000	5.39658800
0.04140202	17.45964000	5.39658800
0.04142202	17.45964000	5.39658800
0.04144202	17.45964000	5.39658800
0.04146202	18.25312000	5.39658800
0.04148202	18.25312000	5.39658800
0.04150202	17.45964000	5.39658800
0.04152202	17.45964000	5.39658800
0.04154202	17.45964000	5.39658800
0.04156202	17.45964000	5.39658800
0.04158202	17.45964000	5.39658800
0.04160202	17.45964000	5.39658800
0.04162202	18.25312000	5.39658800
0.04164202	17.45964000	5.39658800
0.04166202	17.45964000	5.39658800
0.04168202	17.45964000	5.39658800
0.04170202	17.45964000	5.39658800
0.04172202	17.45964000	5.39658800
0.04174202	19.04660000	5.39658800
0.04176202	18.25312000	5.39658800
0.04178202	17.45964000	5.39658800
0.04180202	17.45964000	5.39658800
0.04182202	17.45964000	5.39658800
0.04184202	19.04660000	5.39658800
0.04186202	18.25312000	5.39658800
0.04188202	17.45964000	5.39658800
0.04190202	17.45964000	5.39658800
0.04192202	17.45964000	5.39658800
0.04194202	17.45964000	5.39658800
0.04196202	17.45964000	5.39658800
0.04198202	18.25312000	5.39658800
0.04200202	17.45964000	5.39658800
0.04202202	17.45964000	5.39658800
0.04204202	19.04660000	5.39658800
0.04206202	18.25312000	5.39658800
0.04208202	19.04660000	5.39658800
0.04210202	17.45964000	5.39658800
0.04212202	17.45964000	5.39658800
0.04214202	18.25312000	5.39658800
0.04216202	17.45964000	5.39658800
0.04218202	18.25312000	5.39658800
0.04220202	17.45964000	5.39658800
0.04222202	17.45964000	5.39658800
0.04224202	17.45964000	5.39658800
0.04226202	17.45964000	5.39658800
0.04228202	17.45964000	5.39658800
0.04230202	17.45964000	5.39658800
0.04232202	17.45964000	5.39658800
0.04234202	18.25312000	5.39658800
0.04236202	17.45964000	5.39658800
0.04238202	17.45964000	5.39658800
0.04240202	19.04660000	5.39658800
0.04242202	17.45964000	5.39658800
0.04244202	19.04660000	5.39658800
0.04246202	17.45964000	5.39658800
0.04248202	19.04660000	5.39658800
0.04250202	18.25312000	5.39658800
0.04252202	18.25312000	5.39658800
0.04254202	19.04660000	5.39658800
0.04256202	18.25312000	5.39658800
0.04258202	18.25312000	5.39658800
0.04260202	18.25312000	5.39658800
0.04262202	19.04660000	5.39658800
0.04264202	19.84008000	5.39658800
0.04266202	19.04660000	5.39658800
0.04268202	19.04660000	5.39658800
0.04270202	19.04660000	5.39658800
0.04272202	19.04660000	5.39658800
0.04274202	18.25312000	5.39658800
0.04276202	19.04660000	5.39658800
0.04278202	19.04660000	5.39658800
0.04280202	19.84008000	5.39658800
0.04282202	19.04660000	5.39658800
0.04284202	19.04660000	5.39658800
0.04286202	17.45964000	5.39658800
0.04288202	19.04660000	5.39658800
0.04290202	18.25312000	5.39658800
0.04292202	19.04660000	5.39658800
0.04294202	19.04660000	5.39658800
0.04296202	19.04660000	5.39658800
0.04298202	19.04660000	5.39658800
0.04300202	19.84008000	5.39658800
0.04302202	19.04660000	5.39658800
0.04304202	19.04660000	5.39658800
0.04306202	19.04660000	5.39658800
0.04308202	19.04660000	5.39658800
0.04310202	19.04660000	5.39658800
0.04312202	19.04660000	5.39658800
0.04314202	18.25312000	5.39658800
0.04316202	19.04660000	5.39658800
0.04318202	19.04660000	5.39658800
0.04320202	19.04660000	5.39658800
0.04322202	17.45964000	5.39658800
0.04324202	19.04660000	5.39658800
0.04326202	19.04660000	5.39658800
0.04328202	19.84008000	5.39658800
0.04330202	19.04660000	5.39658800
0.04332202	17.45964000	5.39658800
0.04334202	19.84008000	5.39658800
0.04336202	19.04660000	5.39658800
0.04338202	19.04660000	5.39658800
0.04340202	19.04660000	5.39658800
0.04342202	19.04660000	5.39658800
0.04344202	17.45964000	5.39658800
0.04346202	19.04660000	5.39658800
0.04348202	19.04660000	5.39658800
0.04350202	18.25312000	5.39658800
0.04352202	19.04660000	5.39658800
0.04354202	19.04660000	5.39658800
0.04356202	20.63356000	5.39658800
0.04358202	19.04660000	5.39658800
0.04360202	19.04660000	5.39658800
0.04362202	19.04660000	5.39658800
0.04364202	19.04660000	5.39658800
0.04366202	17.45964000	5.39658800
0.04368202	18.25312000	5.39658800
0.04370202	19.04660000	5.39658800
0.04372202	19.04660000	5.39658800
0.04374202	17.45964000	5.39658800
0.04376202	18.25312000	5.39658800
0.04378202	19.04660000	5.39658800
0.04380202	19.04660000	5.39658800
0.04382202	17.45964000	5.39658800
0.04384202	17.45964000	5.39658800
0.04386202	19.04660000	5.39658800
0.04388202	19.84008000	5.39658800
0.04390202	19.04660000	5.39658800
0.04392202	19.84008000	5.39658800
0.04394202	17.45964000	5.39658800
0.04396202	19.04660000	5.39658800
0.04398202	19.04660000	5.39658800
0.04400202	19.04660000	5.39658800
0.04402202	17.45964000	5.39658800
0.04404202	19.04660000	5.39658800
0.04406202	18.25312000	5.39658800
0.04408202	19.04660000	5.39658800
0.04410202	18.25312000	5.39658800
0.04412202	18.25312000	5.39658800
0.04414202	19.04660000	5.39658800
0.04416202	19.04660000	5.39658800
0.04418202	19.04660000	5.39658800
0.04420202	19.04660000	5.39658800
0.04422202	19.04660000	5.39658800
0.04424202	17.45964000	5.39658800
0.04426202	19.04660000	5.39658800
0.04428202	17.45964000	5.39658800
0.04430202	18.25312000	5.39658800
0.04432202	19.04660000	5.39658800
0.04434202	17.45964000	5.39658800
0.04436202	19.04660000	5.39658800
0.04438202	17.45964000	5.39658800
0.04440202	19.04660000	5.39658800
0.04442202	17.45964000	5.39658800
0.04444202	19.04660000	5.39658800
0.04446202	17.45964000	5.39658800
0.04448202	17.45964000	5.39658800
0.04450202	18.25312000	5.39658800
0.04452202	19.04660000	5.39658800
0.04454202	19.04660000	5.39658800
0.04456202	17.45964000	5.39658800
0.04458202	19.04660000	5.39658800
0.04460202	19.04660000	5.39658800
0.04462202	19.04660000	5.39658800
0.04464202	17.45964000	5.39658800
0.04466202	17.45964000	5.39658800
0.04468202	17.45964000	5.39658800
0.04470202	17.45964000	5.39658800
0.04472202	17.45964000	5.39658800
0.04474202	17.45964000	5.39658800
0.04476202	19.04660000	5.39658800
0.04478202	17.45964000	5.39658800
0.04480202	19.04660000	5.39658800
0.04482202	17.45964000	5.39658800
0.04484202	17.45964000	5.39658800
0.04486202	17.45964000	5.39658800
0.04488202	19.04660000	5.39658800
0.04490202	17.45964000	5.39658800
0.04492202	17.45964000	5.39658800
0.04494202	17.45964000	5.39658800
0.04496202	17.45964000	5.39658800
0.04498202	17.45964000	5.39658800
0.04500202	18.25312000	5.39658800
0.04502202	19.04660000	5.39658800
0.04504202	17.45964000	5.39658800
0.04506202	17.45964000	5.39658800
0.04508202	18.25312000	5.39658800
0.04510202	19.04660000	5.39658800
0.04512202	17.45964000	5.39658800
0.04514202	17.45964000	5.39658800
0.04516202	17.45964000	5.39658800
0.04518202	17.45964000	5.39658800
0.04520202	17.45964000	5.39658800
0.04522202	17.45964000	5.39658800
0.04524202	17.45964000	5.39658800
0.04526202	17.45964000	5.39658800
0.04528202	17.45964000	5.39658800
0.04530202	17.45964000	5.39658800
0.04532202	17.45964000	5.39658800
0.04534202	19.04660000	5.39658800
0.04536202	17.45964000	5.39658800
0.04538202	17.45964000	5.39658800
0.04540202	18.25312000	5.39658800
0.04542202	18.25312000	5.39658800
0.04544202	17.45964000	5.39658800
0.04546202	17.45964000	5.39658800
0.04548202	17.45964000	5.39658800
0.04550202	17.45964000	5.39658800
0.04552202	17.45964000	5.39658800
0.04554202	17.45964000	5.39658800
0.04556202	17.45964000	5.39658800
0.04558202	19.04660000	5.39658800
0.04560202	17.45964000	5.39658800
0.04562202	17.45964000	5.39658800
0.04564202	17.45964000	5.39658800
0.04566202	16.66616000	5.39658800
0.04568202	17.45964000	5.39658800
0.04570202	17.45964000	5.39658800
0.04572202	16.66616000	5.39658800
0.04574202	17.45964000	5.39658800
0.04576202	17.45964000	5.39658800
0.04578202	17.45964000	5.39658800
0.04580202	17.45964000	5.39658800
0.04582202	17.45964000	5.39658800
0.04584202	17.45964000	5.39658800
0.04586202	17.45964000	5.39658800
0.04588202	17.45964000	5.39658800
0.04590202	15.87268000	5.39658800
0.04592202	17.45964000	5.39658800
0.04594202	17.45964000	5.39658800
0.04596202	16.66616000	5.39658800
0.04598202	16.66616000	5.39658800
0.04600202	17.45964000	5.39658800
0.04602202	17.45964000	5.39658800
0.04604202	16.66616000	5.39658800
0.04606202	15.87268000	5.39658800
0.04608202	18.25312000	5.39658800
0.04610202	17.45964000	5.39658800
0.04612202	15.87268000	5.39658800
0.04614202	17.45964000	5.39658800
0.04616202	17.45964000	5.39658800
0.04618202	16.66616000	5.39658800
0.04620202	17.45964000	5.39658800
0.04622202	16.66616000	5.39658800
0.04624202	17.45964000	5.39658800
0.04626202	17.45964000	5.39658800
0.04628202	17.45964000	5.39658800
0.04630202	17.45964000	5.39658800
0.04632202	17.45964000	5.39658800
0.04634202	17.45964000	5.39658800
0.04636202	17.45964000	5.39658800
0.04638202	17.45964000	5.39658800
0.04640202	17.45964000	5.39658800
0.04642202	17.45964000	5.39658800
0.04644202	17.45964000	5.39658800
0.04646202	17.45964000	5.39658800
0.04648202	17.45964000	5.39658800
0.04650202	17.45964000	5.39658800
0.04652202	16.66616000	5.39658800
0.04654202	16.66616000	5.39658800
0.04656202	17.45964000	5.39658800
0.04658202	17.45964000	5.39658800
0.04660202	16.66616000	5.39658800
0.04662202	17.45964000	5.39658800
0.04664202	17.45964000	5.39658800
0.04666202	17.45964000	5.39658800
0.04668202	17.45964000	5.39658800
0.04670202	17.45964000	5.39658800
0.04672202	17.45964000	5.39658800
0.04674202	17.45964000	5.39658800
0.04676202	17.45964000	5.39658800
0.04678202	17.45964000	5.39658800
0.04680202	17.45964000	5.39658800
0.04682202	16.66616000	5.39658800
0.04684202	17.45964000	5.39658800
0.04686202	17.45964000	5.39658800
0.04688202	17.45964000	5.39658800
0.04690202	17.45964000	5.39658800
0.04692202	17.45964000	5.39658800
0.04694202	17.45964000	5.39658800
0.04696202	17.45964000	5.39658800
0.04698202	16.66616000	5.39658800
0.04700202	17.45964000	5.39658800
0.04702202	17.45964000	5.39658800
0.04704202	17.45964000	5.39658800
0.04706202	17.45964000	5.39658800
0.04708202	17.45964000	5.39658800
0.04710202	17.45964000	5.39658800
0.04712202	17.45964000	5.39658800
0.04714202	17.45964000	5.39658800
0.04716202	17.45964000	5.39658800
0.04718202	17.45964000	5.39658800
0.04720202	19.04660000	5.39658800
0.04722202	17.45964000	5.39658800
0.04724202	17.45964000	5.39658800
0.04726202	17.45964000	5.39658800
0.04728202	17.45964000	5.39658800
0.04730202	17.45964000	5.39658800
0.04732202	17.45964000	5.39658800
0.04734202	17.45964000	5.39658800
0.04736202	17.45964000	5.39658800
0.04738202	17.45964000	5.39658800
0.04740202	17.45964000	5.39658800
0.04742202	17.45964000	5.39658800
0.04744202	17.45964000	5.39658800
0.04746202	17.45964000	5.39658800
0.04748202	17.45964000	5.39658800
0.04750202	17.45964000	5.39658800
0.04752202	18.25312000	5.39658800
0.04754202	16.66616000	5.39658800
0.04756202	18.25312000	5.39658800
0.04758202	17.45964000	5.39658800
0.04760202	17.45964000	5.39658800
0.04762202	19.04660000	5.39658800
0.04764202	19.04660000	5.39658800
0.04766202	19.04660000	5.39658800
0.04768202	19.04660000	5.39658800
0.04770202	17.45964000	5.39658800
0.04772202	17.45964000	5.39658800
0.04774202	17.45964000	5.39658800
0.04776202	17.45964000	5.39658800
0.04778202	18.25312000	5.39658800
0.04780202	19.04660000	5.39658800
0.04782202	17.45964000	5.39658800
0.04784202	19.04660000	5.39658800
0.04786202	16.66616000	5.39658800
0.04788202	17.45964000	5.39658800
0.04790202	19.04660000	5.39658800
0.04792202	17.45964000	5.39658800
0.04794202	17.45964000	5.39658800
0.04796202	18.25312000	5.39658800
0.04798202	19.04660000	5.39658800
0.04800202	17.45964000	5.39658800
0.04802202	17.45964000	5.39658800
0.04804202	17.45964000	5.39658800
0.04806202	19.04660000	5.39658800
0.04808202	18.25312000	5.39658800
0.04810202	17.45964000	5.39658800
0.04812202	19.04660000	5.39658800
0.04814202	17.45964000	5.39658800
0.04816202	17.45964000	5.39658800
0.04818202	19.04660000	5.39658800
0.04820202	17.45964000	5.39658800
0.04822202	17.45964000	5.39658800
0.04824202	17.45964000	5.39658800
0.04826202	17.45964000	5.39658800
0.04828202	17.45964000	5.39658800
0.04830202	17.45964000	5.39658800
0.04832202	19.04660000	5.39658800
0.04834202	17.45964000	5.39658800
0.04836202	17.45964000	5.39658800
0.04838202	17.45964000	5.39658800
0.04840202	17.45964000	5.39658800
0.04842202	17.45964000	5.39658800
0.04844202	19.04660000	5.39658800
0.04846202	17.45964000	5.39658800
0.04848202	17.45964000	5.39658800
0.04850202	17.45964000	5.39658800
0.04852202	18.25312000	5.39658800
0.04854202	17.45964000	5.39658800
0.04856202	17.45964000	5.39658800
0.04858202	17.45964000	5.39658800
0.04860202	17.45964000	5.39658800
0.04862202	18.25312000	5.39658800
0.04864202	17.45964000	5.39658800
0.04866202	19.04660000	5.39658800
0.04868202	19.04660000	5.39658800
0.04870202	17.45964000	5.39658800
0.04872202	17.45964000	5.39658800
0.04874202	17.45964000	5.39658800
0.04876202	19.04660000	5.39658800
0.04878202	17.45964000	5.39658800
0.04880202	17.45964000	5.39658800
0.04882202	18.25312000	5.39658800
0.04884202	17.45964000	5.39658800
0.04886202	17.45964000	5.39658800
0.04888202	19.04660000	5.39658800
0.04890202	18.25312000	5.39658800
0.04892202	17.45964000	5.39658800
0.04894202	17.45964000	5.39658800
0.04896202	17.45964000	5.39658800
0.04898202	17.45964000	5.39658800
0.04900202	17.45964000	5.39658800
0.04902202	18.25312000	5.39658800
0.04904202	17.45964000	5.39658800
0.04906202	17.45964000	5.39658800
0.04908202	17.45964000	5.39658800
0.04910202	17.45964000	5.39658800
0.04912202	17.45964000	5.39658800
0.04914202	17.45964000	5.39658800
0.04916202	17.45964000	5.39658800
0.04918202	15.87268000	5.39658800
0.04920202	16.66616000	5.39658800
0.04922202	15.87268000	5.39658800
0.04924202	17.45964000	5.39658800
0.04926202	17.45964000	5.39658800
0.04928202	16.66616000	5.39658800
0.04930202	16.66616000	5.39658800
0.04932202	16.66616000	5.39658800
0.04934202	15.87268000	5.39658800
0.04936202	16.66616000	5.39658800
0.04938202	15.87268000	5.39658800
0.04940202	14.28571000	5.39658800
0.04942202	16.66616000	5.39658800
0.04944202	16.66616000	5.39658800
0.04946202	15.87268000	5.39658800
0.04948202	17.45964000	5.39658800
0.04950202	16.66616000	5.39658800
0.04952202	16.66616000	5.39658800
0.04954202	16.66616000	5.39658800
0.04956202	16.66616000	5.39658800
0.04958202	15.87268000	5.39658800
0.04960202	15.87268000	5.39658800
0.04962202	15.87268000	5.39658800
0.04964202	16.66616000	5.39658800
0.04966202	15.87268000	5.39658800
0.04968202	15.87268000	5.39658800
0.04970202	15.87268000	5.39658800
0.04972202	15.87268000	5.39658800
0.04974202	17.45964000	5.39658800
0.04976202	15.87268000	5.39658800
0.04978202	15.87268000	5.39658800
0.04980202	17.45964000	5.39658800
0.04982202	15.87268000	5.39658800
0.04984202	15.87268000	5.39658800
0.04986202	15.87268000	5.39658800
0.04988202	16.66616000	5.39658800
0.04990202	15.87268000	5.39658800
0.04992202	15.87268000	5.39658800
0.04994202	15.87268000	5.39658800
0.04996202	15.87268000	5.39658800
0.04998202	15.87268000	5.39658800
0.05000202	15.87268000	5.39658800
0.05002202	15.87268000	5.39658800
0.05004202	15.87268000	5.39658800
0.05006202	16.66616000	5.39658800
0.05008202	17.45964000	5.39658800
0.05010202	16.66616000	5.39658800
0.05012202	15.87268000	5.39658800
0.05014202	17.45964000	5.39658800
0.05016202	16.66616000	5.39658800
0.05018202	17.45964000	5.39658800
0.05020202	17.45964000	5.39658800
0.05022202	15.87268000	5.39658800
0.05024202	15.87268000	5.39658800
0.05026202	16.66616000	5.39658800
0.05028202	17.45964000	5.39658800
0.05030202	15.87268000	5.39658800
